Name,Url,Season,Missed_days
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,22/23,66
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,21/22,30
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,20/21,112
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,19/20,102
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,18/19,58
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,17/18,67
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,13/14,49
Gerard Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,22/23,87
Gerard Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,21/22,87
Gerard Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,20/21,34
Gerard Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,18/19,11
Gerard Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,15/16,43
Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,21/22,93
Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,20/21,124
Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,17/18,20
Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,16/17,69
Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,13/14,43
Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,12/13,43
Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,11/12,44
Gerard Yepes,https://www.transfermarkt.com/gerard-yepes/profil/spieler/624436,22/23,49
Germán Pezzella,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133,21/22,18
Germán Pezzella,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133,20/21,27
Germán Pezzella,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133,19/20,41
Germán Pezzella,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133,18/19,43
Germán Pezzella,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133,14/15,23
Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,22/23,38
Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,21/22,45
Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,18/19,166
Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,17/18,45
Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,16/17,36
Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,14/15,32
Gerson,https://www.transfermarkt.com/gerson/profil/spieler/341705,22/23,26
Gerson,https://www.transfermarkt.com/gerson/profil/spieler/341705,21/22,8
Gerzino Nyamsi,https://www.transfermarkt.com/gerzino-nyamsi/profil/spieler/378953,22/23,63
Gerzino Nyamsi,https://www.transfermarkt.com/gerzino-nyamsi/profil/spieler/378953,20/21,51
Gerzino Nyamsi,https://www.transfermarkt.com/gerzino-nyamsi/profil/spieler/378953,19/20,77
Gerónimo Rulli,https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,17/18,56
Gerónimo Rulli,https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,14/15,71
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,22/23,21
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,21/22,37
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,20/21,23
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,19/20,12
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,18/19,227
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,17/18,38
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,16/17,131
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,15/16,26
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,14/15,16
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,13/14,27
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,12/13,8
Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,11/12,8
Giacomo Quagliata,https://www.transfermarkt.com/giacomo-quagliata/profil/spieler/458777,22/23,22
Giacomo Quagliata,https://www.transfermarkt.com/giacomo-quagliata/profil/spieler/458777,21/22,28
Giacomo Quagliata,https://www.transfermarkt.com/giacomo-quagliata/profil/spieler/458777,19/20,3
Giacomo Raspadori,https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885,22/23,44
Giacomo Raspadori,https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885,20/21,24
Giacomo Raspadori,https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885,16/17,21
Gian Marco Ferrari,https://www.transfermarkt.com/gian-marco-ferrari/profil/spieler/277167,20/21,9
Gian Marco Ferrari,https://www.transfermarkt.com/gian-marco-ferrari/profil/spieler/277167,19/20,53
Gian Marco Ferrari,https://www.transfermarkt.com/gian-marco-ferrari/profil/spieler/277167,18/19,14
Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,22/23,7
Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,21/22,19
Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,20/21,71
Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,19/20,78
Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,18/19,44
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,22/23,4
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,21/22,20
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,20/21,19
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,18/19,97
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,17/18,12
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,16/17,11
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,14/15,70
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,13/14,30
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,12/13,42
Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,11/12,21
Gianluca Gaetano,https://www.transfermarkt.com/gianluca-gaetano/profil/spieler/358008,22/23,19
Gianluca Mancini,https://www.transfermarkt.com/gianluca-mancini/profil/spieler/256448,21/22,15
Gianluca Mancini,https://www.transfermarkt.com/gianluca-mancini/profil/spieler/256448,20/21,19
Gianluca Mancini,https://www.transfermarkt.com/gianluca-mancini/profil/spieler/256448,19/20,8
Gianluca Pegolo,https://www.transfermarkt.com/gianluca-pegolo/profil/spieler/21872,20/21,23
Gianluca Pegolo,https://www.transfermarkt.com/gianluca-pegolo/profil/spieler/21872,19/20,61
Gianluca Pegolo,https://www.transfermarkt.com/gianluca-pegolo/profil/spieler/21872,14/15,275
Gianluca Pegolo,https://www.transfermarkt.com/gianluca-pegolo/profil/spieler/21872,11/12,17
Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,22/23,146
Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,21/22,5
Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,20/21,11
Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,18/19,52
Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,16/17,49
Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,15/16,15
Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,21/22,11
Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,20/21,5
Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,19/20,26
Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,18/19,30
Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,17/18,3
Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,15/16,2
Gideon Mensah,https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171,21/22,8
Gideon Mensah,https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171,20/21,17
Gideon Mensah,https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171,18/19,48
Gideon Mensah,https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171,17/18,53
Gil Dias,https://www.transfermarkt.com/gil-dias/profil/spieler/329723,21/22,29
Gil Dias,https://www.transfermarkt.com/gil-dias/profil/spieler/329723,19/20,11
Gil Dias,https://www.transfermarkt.com/gil-dias/profil/spieler/329723,17/18,20
Gil Dias,https://www.transfermarkt.com/gil-dias/profil/spieler/329723,15/16,30
Giovanni Reyna,https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215,22/23,29
Giovanni Reyna,https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215,21/22,225
Giovanni Reyna,https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215,20/21,13
Giovanni Reyna,https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215,19/20,4
Giorgio Scalvini,https://www.transfermarkt.com/giorgio-scalvini/profil/spieler/571604,22/23,25
Giorgio Scalvini,https://www.transfermarkt.com/giorgio-scalvini/profil/spieler/571604,21/22,11
Georgios Kyriakopoulos,https://www.transfermarkt.com/georgios-kyriakopoulos/profil/spieler/311178,22/23,31
Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,22/23,50
Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,21/22,43
Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,20/21,138
Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,19/20,57
Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,18/19,9
Giovanni Di Lorenzo,https://www.transfermarkt.com/giovanni-di-lorenzo/profil/spieler/169880,21/22,38
Giovanni González,https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,20/21,9
Giovanni González,https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,19/20,0
Giovanni González,https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,18/19,39
Giovanni González,https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,17/18,42
Giovanni Simeone,https://www.transfermarkt.com/giovanni-simeone/profil/spieler/282388,22/23,20
Giovanni Simeone,https://www.transfermarkt.com/giovanni-simeone/profil/spieler/282388,20/21,22
Giovanni Simeone,https://www.transfermarkt.com/giovanni-simeone/profil/spieler/282388,16/17,8
Giulian Biancone,https://www.transfermarkt.com/giulian-biancone/profil/spieler/536507,22/23,220
Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,22/23,27
Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,17/18,5
Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,16/17,4
Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,15/16,1
Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,14/15,50
Giulio Maggiore,https://www.transfermarkt.com/giulio-maggiore/profil/spieler/353796,22/23,130
Giulio Maggiore,https://www.transfermarkt.com/giulio-maggiore/profil/spieler/353796,21/22,17
Giulio Maggiore,https://www.transfermarkt.com/giulio-maggiore/profil/spieler/353796,20/21,31
Giuseppe Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,22/23,26
Giuseppe Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,21/22,42
Giuseppe Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,20/21,67
Giuseppe Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,19/20,0
Giuseppe Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,18/19,19
Giuseppe Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,16/17,38
Bremer,https://www.transfermarkt.com/bremer/profil/spieler/516716,22/23,36
Bremer,https://www.transfermarkt.com/bremer/profil/spieler/516716,21/22,30
Bremer,https://www.transfermarkt.com/bremer/profil/spieler/516716,20/21,22
Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,22/23,38
Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,21/22,8
Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,20/21,67
Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,19/20,36
Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,18/19,38
Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,17/18,18
Gonzalo Melero,https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,20/21,29
Gonzalo Melero,https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,19/20,63
Gonzalo Melero,https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,18/19,123
Gonzalo Montiel,https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733,21/22,51
Gonzalo Montiel,https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733,20/21,58
Gonzalo Montiel,https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733,18/19,34
Gonzalo Plata,https://www.transfermarkt.com/gonzalo-plata/profil/spieler/592735,22/23,44
Gonzalo Plata,https://www.transfermarkt.com/gonzalo-plata/profil/spieler/592735,21/22,13
Gonzalo Plata,https://www.transfermarkt.com/gonzalo-plata/profil/spieler/592735,20/21,11
Gonzalo Villar,https://www.transfermarkt.com/gonzalo-villar/profil/spieler/398163,21/22,24
Gonzalo Villar,https://www.transfermarkt.com/gonzalo-villar/profil/spieler/398163,20/21,9
Gonzalo Villar,https://www.transfermarkt.com/gonzalo-villar/profil/spieler/398163,18/19,80
Gonçalo Guedes,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122,22/23,38
Gonçalo Guedes,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122,19/20,112
Gonçalo Guedes,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122,18/19,81
Gonçalo Guedes,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122,17/18,30
Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,21/22,45
Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,20/21,129
Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,19/20,57
Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,18/19,113
Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,16/17,7
Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,14/15,63
Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,13/14,153
Gorka Guruzeta,https://www.transfermarkt.com/gorka-guruzeta/profil/spieler/340205,18/19,45
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,21/22,70
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,19/20,21
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,18/19,49
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,17/18,11
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,16/17,11
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,15/16,4
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,14/15,36
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,13/14,5
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,12/13,9
Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,11/12,15
Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,22/23,51
Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,21/22,50
Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,20/21,19
Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,19/20,6
Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,18/19,11
Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,17/18,8
Grejohn Kyei,https://www.transfermarkt.com/grejohn-kyei/profil/spieler/321647,21/22,8
Grejohn Kyei,https://www.transfermarkt.com/grejohn-kyei/profil/spieler/321647,20/21,25
